id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,5,0,20,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
2,VariableDeclaration,,-1,-1,5,0,5,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
4,Identifier,errors,-1,-1,5,4,5,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
5,CallExpression,require,-1,1,5,13,5,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
6,Identifier,require,-1,-1,5,13,5,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
10,Identifier,module,-1,-1,10,0,10,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
11,Identifier,exports,-1,-1,10,7,10,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
12,FunctionExpression,,1,-1,10,17,20,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
13,Identifier,ext,-1,-1,10,26,10,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
15,IfStatement,,-1,-1,11,2,17,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
16,UnaryExpression,,-1,-1,11,6,11,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
17,CallExpression,hasBinary,-1,1,11,7,11,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
19,Identifier,hasBinary,-1,-1,11,11,11,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
20,CallExpression,getBinaryPath,-1,0,11,21,11,40,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
22,Identifier,getBinaryPath,-1,-1,11,25,11,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
24,IfStatement,,-1,-1,12,4,16,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
25,UnaryExpression,,-1,-1,12,8,12,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-sass/lib/binding.js
