id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,6,0,239,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
2,VariableDeclaration,,-1,-1,6,0,6,34,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
4,Identifier,slice,-1,-1,6,4,6,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
7,Identifier,Array,-1,-1,6,12,6,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
8,Identifier,prototype,-1,-1,6,18,6,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
12,Identifier,module,-1,-1,12,0,12,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
13,Identifier,exports,-1,-1,12,7,12,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
16,Identifier,co,-1,-1,12,17,12,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
22,Identifier,wrap,-1,-1,26,3,26,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
23,FunctionExpression,,1,-1,26,10,32,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
24,Identifier,fn,-1,-1,26,20,26,22,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
29,Identifier,createPromise,-1,-1,27,2,27,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
30,Identifier,__generatorFunction__,-1,-1,27,16,27,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
31,ReturnStatement,,-1,-1,28,2,28,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
32,FunctionDeclaration,createPromise,0,-1,29,2,31,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
34,ReturnStatement,,-1,-1,30,4,30,52,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
35,CallExpression,call,-1,2,30,11,30,51,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
37,Identifier,call,-1,-1,30,14,30,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
39,CallExpression,apply,-1,2,30,25,30,50,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
41,Identifier,apply,-1,-1,30,28,30,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
43,Identifier,arguments,-1,-1,30,40,30,49,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
44,FunctionDeclaration,co,1,-1,43,0,106,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
45,Identifier,gen,-1,-1,43,12,43,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
47,VariableDeclaration,,-1,-1,44,2,44,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
49,Identifier,ctx,-1,-1,44,6,44,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
51,VariableDeclaration,,-1,-1,45,2,45,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
53,Identifier,args,-1,-1,45,6,45,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
54,CallExpression,call,-1,2,45,13,45,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
56,ReturnStatement,,-1,-1,50,2,105,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/co/index.js
