id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name,new_id
1,Program,,-1,-1,1,0,3,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/babel.config.js,0
5,Identifier,module,-1,-1,1,0,1,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/babel.config.js,1
6,Identifier,exports,-1,-1,1,7,1,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/babel.config.js,2
7,ObjectExpression,,-1,-1,1,17,3,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/babel.config.js,3
9,Identifier,presets,-1,-1,2,2,2,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/babel.config.js,4
10,ArrayExpression,,-1,-1,2,11,2,65,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/babel.config.js,5
11,CallExpression,resolve,-1,1,2,12,2,64,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/babel.config.js,6
13,Identifier,require,-1,-1,2,12,2,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/babel.config.js,7
14,Identifier,resolve,-1,-1,2,20,2,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/babel.config.js,8
15,Program,,-1,-1,4,0,274,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,9
16,VariableDeclaration,,-1,-1,4,0,4,51,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,10
18,ObjectPattern,,-1,-1,4,6,4,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,11
20,Identifier,themes,-1,-1,4,8,4,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,12
21,CallExpression,require,-1,1,4,19,4,50,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,13
22,Identifier,require,-1,-1,4,19,4,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,14
23,VariableDeclaration,,-1,-1,7,0,7,47,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,15
25,Identifier,packageJson,-1,-1,7,6,7,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,16
26,CallExpression,require,-1,1,7,20,7,46,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,17
27,VariableDeclaration,,-1,-1,10,0,272,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,18
29,Identifier,config,-1,-1,10,6,10,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,19
30,ObjectExpression,,-1,-1,10,15,272,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,20
32,Identifier,title,-1,-1,11,2,11,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/cheerio/website/docusaurus.config.js,21
